latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
28.5065,81.2379,327.9,1.1,1,2018-03-24,0759,Aqua,MODIS,74,6.03,306.6,17.3,D,0
28.3411,80.4104,325.1,1,1,2018-03-24,0759,Aqua,MODIS,72,6.03,304.6,13.5,D,0
28.4,80.8423,319.5,1,1,2018-03-24,0759,Aqua,MODIS,60,6.03,304.5,9.1,D,0
28.3308,80.4018,317.8,1,1,2018-03-24,0759,Aqua,MODIS,42,6.03,305.6,5.5,D,0
28.3322,80.412,328.5,1,1,2018-03-24,0759,Aqua,MODIS,77,6.03,306.1,17.5,D,0
28.1946,80.6161,321.7,1,1,2018-03-24,0759,Aqua,MODIS,48,6.03,307.3,6.8,D,0
27.9446,82.4438,324.2,1.2,1.1,2018-03-24,0759,Aqua,MODIS,70,6.03,309.3,12.8,D,0
27.9053,82.4677,320.1,1.2,1.1,2018-03-24,0759,Aqua,MODIS,37,6.03,308.2,6.9,D,0
29.147,81.072,322,1.1,1,2018-03-24,0759,Aqua,MODIS,55,6.03,306.6,9.1,D,0
27.5255,84.4264,323.6,1.5,1.2,2018-03-24,0759,Aqua,MODIS,39,6.03,304.1,19.1,D,0
27.5754,85.0119,317.1,1.6,1.2,2018-03-24,0759,Aqua,MODIS,55,6.03,298.6,18.1,D,0
27.4537,84.4133,335,1.5,1.2,2018-03-24,0759,Aqua,MODIS,85,6.03,305.1,45.4,D,0
27.4553,84.4276,332.9,1.5,1.2,2018-03-24,0759,Aqua,MODIS,83,6.03,303,41.7,D,0
27.4431,84.4151,317.5,1.5,1.2,2018-03-24,0759,Aqua,MODIS,37,6.03,303.9,8.9,D,0
27.3965,84.5157,317.4,1.5,1.2,2018-03-24,0759,Aqua,MODIS,55,6.03,303,11.7,D,0
27.4106,84.9489,319.1,1.6,1.2,2018-03-24,0759,Aqua,MODIS,54,6.03,303.7,12.8,D,0
27.3995,84.9499,318.8,1.6,1.2,2018-03-24,0759,Aqua,MODIS,45,6.03,303,12.5,D,0
27.3319,84.7628,327.9,1.5,1.2,2018-03-24,0759,Aqua,MODIS,77,6.03,304.2,30.5,D,0
27.3336,84.7781,323.8,1.5,1.2,2018-03-24,0759,Aqua,MODIS,63,6.03,304.3,22.1,D,0
27.383,85.3409,317.6,1.7,1.3,2018-03-24,0759,Aqua,MODIS,46,6.03,304.3,13.9,D,0
27.1343,83.4873,320.1,1.3,1.1,2018-03-24,0759,Aqua,MODIS,56,6.03,307.5,10.3,D,0
27.2526,85.3985,317.5,1.7,1.3,2018-03-24,0759,Aqua,MODIS,51,6.03,303.3,10.8,D,0
27.2541,85.4054,318.6,1.7,1.3,2018-03-24,0759,Aqua,MODIS,42,6.03,303,12.3,D,0
27.1587,85.2673,321.7,1.6,1.3,2018-03-24,0759,Aqua,MODIS,67,6.03,304.2,20,D,0
27.1604,85.2838,324.5,1.6,1.3,2018-03-24,0759,Aqua,MODIS,72,6.03,303.6,25.7,D,0
27.1597,85.8087,317.7,1.8,1.3,2018-03-24,0759,Aqua,MODIS,52,6.03,302.3,13.7,D,0
27.1615,85.8262,315.4,1.8,1.3,2018-03-24,0759,Aqua,MODIS,21,6.03,301.8,9.3,D,0
27.1037,85.6997,322.6,1.8,1.3,2018-03-24,0759,Aqua,MODIS,41,6.03,307.5,14.3,D,0
27.138,86.634,323.3,2,1.4,2018-03-24,0759,Aqua,MODIS,56,6.03,307.5,23.3,D,0
27.1254,86.6343,324.5,2,1.4,2018-03-24,0759,Aqua,MODIS,69,6.03,306.1,29,D,0
27.1275,86.656,321.8,2.1,1.4,2018-03-24,0759,Aqua,MODIS,54,6.03,306.7,21,D,0
27.095,87.6816,319,2.4,1.5,2018-03-24,0759,Aqua,MODIS,64,6.03,304.2,28,D,0
26.7521,86.7918,324.8,2.1,1.4,2018-03-24,0759,Aqua,MODIS,73,6.03,306.4,29.1,D,0
26.7518,86.7969,326.1,2.1,1.4,2018-03-24,0759,Aqua,MODIS,75,6.03,306.6,32.4,D,0
26.6433,87.7422,320.7,2.4,1.5,2018-03-24,0759,Aqua,MODIS,42,6.03,304.1,25.6,D,0
26.6454,87.7663,325.5,2.4,1.5,2018-03-24,0759,Aqua,MODIS,76,6.03,304.2,44.6,D,0
26.6494,87.7467,324.7,2.4,1.5,2018-03-24,0759,Aqua,MODIS,75,6.03,303.6,43.9,D,0
26.6517,87.7708,320.9,2.4,1.5,2018-03-24,0759,Aqua,MODIS,69,6.03,303.5,30.5,D,0
27.6015,82.7156,321.3,1.2,1.1,2018-03-24,0759,Aqua,MODIS,46,6.03,308.4,7.1,D,0
27.7483,84.3975,324.1,1.5,1.2,2018-03-24,0759,Aqua,MODIS,72,6.03,305.3,22.3,D,0
27.728,84.6123,320.1,1.5,1.2,2018-03-24,0759,Aqua,MODIS,65,6.03,306,14.1,D,0
27.7137,84.6854,321.7,1.5,1.2,2018-03-24,0759,Aqua,MODIS,67,6.03,298.9,21.4,D,0
27.7152,84.7002,317.8,1.5,1.2,2018-03-24,0759,Aqua,MODIS,41,6.03,299.6,14.3,D,0
27.7096,84.679,316,1.5,1.2,2018-03-24,0759,Aqua,MODIS,39,6.03,300.7,11.5,D,0
27.711,84.6915,325.3,1.5,1.2,2018-03-24,0759,Aqua,MODIS,74,6.03,299,29.5,D,0
27.6177,84.0574,350.1,1.4,1.2,2018-03-24,0759,Aqua,MODIS,94,6.03,307.3,82.7,D,0
27.651,84.4486,330.2,1.5,1.2,2018-03-24,0759,Aqua,MODIS,78,6.03,308.6,26.6,D,0
27.6527,84.4634,324.8,1.5,1.2,2018-03-24,0759,Aqua,MODIS,58,6.03,306.1,16.7,D,0
27.6676,84.5982,319.8,1.5,1.2,2018-03-24,0759,Aqua,MODIS,49,6.03,304.5,14.5,D,0
27.6081,84.4547,320.5,1.5,1.2,2018-03-24,0759,Aqua,MODIS,42,6.03,304.4,12,D,0
27.7286,85.739,316.8,1.8,1.3,2018-03-24,0759,Aqua,MODIS,61,6.03,301,13.4,D,0
27.6056,84.4608,328.5,1.5,1.2,2018-03-24,0759,Aqua,MODIS,76,6.03,304.9,28.3,D,0
27.5363,84.4252,323.4,1.5,1.2,2018-03-24,0759,Aqua,MODIS,35,6.03,305.2,18.3,D,0
27.5428,84.4847,321,1.5,1.2,2018-03-24,0759,Aqua,MODIS,67,6.03,303.3,17.1,D,0
28.0886,84.7866,333.9,1.6,1.2,2018-03-24,0759,Aqua,MODIS,85,6.03,302.2,49.1,D,0
28.0854,84.7779,328.9,1.6,1.2,2018-03-24,0759,Aqua,MODIS,80,6.03,302.3,36.4,D,0
28.0872,84.794,332.5,1.6,1.2,2018-03-24,0759,Aqua,MODIS,84,6.03,302.4,45,D,0
27.9559,84.1994,325.8,1.4,1.2,2018-03-24,0759,Aqua,MODIS,76,6.03,305,25.6,D,0
27.9575,84.2138,318.3,1.4,1.2,2018-03-24,0759,Aqua,MODIS,63,6.03,304.5,11.8,D,0
27.9986,84.9124,319.5,1.6,1.2,2018-03-24,0759,Aqua,MODIS,68,6.03,303.1,16.5,D,0
27.7519,82.8674,325.5,1.2,1.1,2018-03-24,0759,Aqua,MODIS,69,6.03,306.5,15.7,D,0
27.7534,82.8795,321.2,1.2,1.1,2018-03-24,0759,Aqua,MODIS,44,6.03,306.9,9.6,D,0
27.7422,82.8692,335.2,1.2,1.1,2018-03-24,0759,Aqua,MODIS,84,6.03,309,31,D,0
27.7665,83.5031,321.3,1.3,1.1,2018-03-24,0759,Aqua,MODIS,53,6.03,306.3,13.9,D,0
27.7677,83.51,321.9,1.3,1.1,2018-03-24,0759,Aqua,MODIS,61,6.03,307.2,14.7,D,0
27.8722,84.5021,317.4,1.5,1.2,2018-03-24,0759,Aqua,MODIS,47,6.03,301.8,12.3,D,0
27.7834,83.819,317.6,1.4,1.2,2018-03-24,0759,Aqua,MODIS,41,6.03,304.1,8.6,D,0
27.9055,85.0079,318.7,1.6,1.3,2018-03-24,0759,Aqua,MODIS,21,6.03,301.6,14,D,0
29.4793,80.2619,333.4,1,1,2018-03-24,0800,Aqua,MODIS,85,6.03,306.3,23.1,D,0
29.4996,80.1421,322.7,1,1,2018-03-24,0800,Aqua,MODIS,47,6.03,310.6,10,D,0
29.1521,80.4939,316.7,1,1,2018-03-24,0800,Aqua,MODIS,41,6.03,301.3,6.8,D,0
29.1445,80.5061,318.6,1,1,2018-03-24,0800,Aqua,MODIS,63,6.03,301.8,9.1,D,0
27.8509,84.9931,302.3,1.1,1,2018-03-24,2005,Aqua,MODIS,48,6.03,289,6.7,N,0
27.7643,84.3953,304.5,1.1,1.1,2018-03-24,2005,Aqua,MODIS,60,6.03,292.5,7.2,N,0
27.7932,84.4715,305,1.1,1.1,2018-03-24,2005,Aqua,MODIS,62,6.03,291.3,8.1,N,0
27.9532,82.4734,301.1,1.5,1.2,2018-03-24,2006,Aqua,MODIS,35,6.03,290.8,8.7,N,0
27.7517,84.2646,306.1,1.2,1.1,2018-03-24,2006,Aqua,MODIS,67,6.03,291.3,9.4,N,0
26.7636,86.7861,301.2,1,1,2018-03-24,2006,Aqua,MODIS,39,6.03,289.2,4.9,N,0
26.7385,86.8938,302.7,1,1,2018-03-24,2006,Aqua,MODIS,21,6.03,291.6,4.6,N,0
27.1162,85.938,302.6,1,1,2018-03-24,2006,Aqua,MODIS,50,6.03,291.9,5.3,N,0
27.1557,85.7887,303.5,1,1,2018-03-24,2006,Aqua,MODIS,50,6.03,291.8,5.4,N,0
27.3126,85.4481,302.3,1,1,2018-03-24,2006,Aqua,MODIS,43,6.03,291.3,5.5,N,0
27.2946,85.8466,302.2,1,1,2018-03-24,2006,Aqua,MODIS,48,6.03,290.1,5.5,N,0
27.3351,86.3989,311.9,1,1,2018-03-24,2006,Aqua,MODIS,84,6.03,287.2,13.8,N,0
27.55,85.0479,302.1,1.1,1,2018-03-24,2006,Aqua,MODIS,47,6.03,288.9,6.8,N,0
27.5035,84.7018,315.6,1.7,1.3,2018-03-25,0530,Terra,MODIS,63,6.03,299.6,17.2,D,0
27.9506,82.0973,313.9,1.2,1.1,2018-03-25,0530,Terra,MODIS,34,6.03,301.6,5.6,D,0
28.1925,80.3862,318.4,1,1,2018-03-25,0530,Terra,MODIS,59,6.03,302.9,8.7,D,0
27.4244,84.5052,323.1,1.6,1.3,2018-03-25,0530,Terra,MODIS,58,6.03,300.1,28.9,D,0
27.4253,84.4997,319.8,1.6,1.3,2018-03-25,0530,Terra,MODIS,70,6.03,300.3,23.2,D,0
27.4112,84.5135,313.2,1.6,1.3,2018-03-25,0530,Terra,MODIS,19,6.03,301.1,11.9,D,0
27.4083,84.5294,315.1,1.6,1.3,2018-03-25,0530,Terra,MODIS,31,6.03,300.2,14.5,D,0
27.3633,84.7094,313.7,1.7,1.3,2018-03-25,0530,Terra,MODIS,50,6.03,301.7,12.3,D,0
27.2661,84.9717,314.5,1.8,1.3,2018-03-25,0530,Terra,MODIS,47,6.03,302.4,10.4,D,0
27.0246,86.0696,316.2,2.1,1.4,2018-03-25,0530,Terra,MODIS,39,6.03,301.2,16.8,D,0
27.0245,86.0629,318.8,2.1,1.4,2018-03-25,0530,Terra,MODIS,67,6.03,301.3,24.2,D,0
27.2404,84.8696,314.9,1.7,1.3,2018-03-25,0530,Terra,MODIS,45,6.03,301.5,12.2,D,0
27.118,85.3847,315.6,1.9,1.3,2018-03-25,0530,Terra,MODIS,49,6.03,303.7,15.9,D,0
29.1549,80.4935,311.8,1,1,2018-03-25,0530,Terra,MODIS,45,6.03,300.5,4.8,D,0
28.8747,80.152,320,1,1,2018-03-25,0530,Terra,MODIS,59,6.03,305.2,7.5,D,0
27.8424,84.9982,314.9,1.7,1.3,2018-03-25,0530,Terra,MODIS,70,6.03,298.3,14.5,D,0
27.8466,84.606,310.4,1.6,1.3,2018-03-25,0530,Terra,MODIS,52,6.03,295.8,10,D,0
27.8249,84.5368,313.8,1.6,1.3,2018-03-25,0530,Terra,MODIS,66,6.03,297.3,14.4,D,0
28.4428,80.38,325.2,1,1,2018-03-25,0530,Terra,MODIS,76,6.03,303.4,16.1,D,0
27.747,84.2611,314.4,1.6,1.2,2018-03-25,0530,Terra,MODIS,61,6.03,299.5,13.7,D,0
27.5423,85.0479,308.2,1.8,1.3,2018-03-25,0530,Terra,MODIS,33,6.03,296.4,11,D,0
27.948,82.4654,316.6,1.2,1.1,2018-03-25,0530,Terra,MODIS,54,6.03,303.9,8,D,0
27.5146,84.7048,315.3,1.7,1.3,2018-03-25,0530,Terra,MODIS,59,6.03,300.2,15.7,D,0
27.0884,85.1579,319,2.8,1.6,2018-03-25,0704,Aqua,MODIS,71,6.03,305.2,36,D,0
27.7929,83.7573,310.5,3.4,1.7,2018-03-25,0704,Aqua,MODIS,55,6.03,295.1,29.6,D,0
27.7818,83.7663,311.2,3.4,1.7,2018-03-25,0704,Aqua,MODIS,58,6.03,295.9,32.6,D,0
27.8478,84.993,313.1,2.8,1.6,2018-03-25,0704,Aqua,MODIS,58,6.03,299.2,20.9,D,0
27.6886,84.6928,316.2,3,1.6,2018-03-25,0704,Aqua,MODIS,69,6.03,296.6,45,D,0
27.6878,84.6967,317.1,3,1.6,2018-03-25,0704,Aqua,MODIS,71,6.03,296.8,50.6,D,0
27.5341,84.4119,323.9,3.1,1.7,2018-03-25,0704,Aqua,MODIS,79,6.03,300.8,76.7,D,0
27.5284,84.3887,312.9,3.1,1.7,2018-03-25,0704,Aqua,MODIS,65,6.03,299.8,30.5,D,0
27.5349,84.4189,320.7,3.1,1.7,2018-03-25,0704,Aqua,MODIS,76,6.03,300.8,65.1,D,0
27.3225,86.0828,313.6,2.4,1.5,2018-03-25,0704,Aqua,MODIS,46,6.03,299.8,17.6,D,0
27.0862,85.1632,319.3,2.8,1.6,2018-03-25,0704,Aqua,MODIS,70,6.03,305.2,34.9,D,0
27.1288,86.6412,318.5,2.2,1.4,2018-03-25,0704,Aqua,MODIS,62,6.03,305.6,24,D,0
26.769,87.2431,317.1,2.1,1.4,2018-03-25,0704,Aqua,MODIS,66,6.03,300.9,20.4,D,0
26.9614,87.5609,304.3,1,1,2018-03-25,1628,Terra,MODIS,59,6.03,289.6,7,N,0
26.9627,87.571,303,1,1,2018-03-25,1628,Terra,MODIS,52,6.03,289.1,6.5,N,0
26.7738,86.5981,305.4,1,1,2018-03-25,1628,Terra,MODIS,64,6.03,294.7,5.4,N,0
26.7454,86.787,305.1,1,1,2018-03-25,1628,Terra,MODIS,63,6.03,292.8,5.5,N,0
26.8126,87.684,304.7,1,1,2018-03-25,1628,Terra,MODIS,61,6.03,292.2,5.8,N,0
26.6874,86.8339,312.2,1,1,2018-03-25,1628,Terra,MODIS,84,6.03,295.5,10,N,0
26.6888,86.8439,305.4,1,1,2018-03-25,1628,Terra,MODIS,64,6.03,295.3,5.1,N,0
26.8618,86.5046,305.7,1,1,2018-03-25,1628,Terra,MODIS,65,6.03,294.2,5.9,N,0
26.8855,86.474,305.5,1,1,2018-03-25,1628,Terra,MODIS,65,6.03,294.3,5.6,N,0
27.0851,87.183,322,1,1,2018-03-25,1628,Terra,MODIS,100,6.03,292.7,20.5,N,0
27.1735,87.7045,301.2,1,1,2018-03-25,1628,Terra,MODIS,39,6.03,289.4,5.2,N,0
27.2394,87.7201,307.5,1.1,1,2018-03-25,1628,Terra,MODIS,71,6.03,289.6,9.4,N,0
27.1255,85.901,304.8,1,1,2018-03-25,1628,Terra,MODIS,33,6.03,291.8,4.7,N,0
27.2548,85.4625,312.1,1,1,2018-03-25,1628,Terra,MODIS,84,6.03,292.9,11.1,N,0
27.3468,84.8446,303.5,1,1,2018-03-25,1628,Terra,MODIS,56,6.03,293.4,5,N,0
27.3452,84.8342,303.1,1,1,2018-03-25,1628,Terra,MODIS,53,6.03,293,4.8,N,0
27.3667,84.7384,308.8,1,1,2018-03-25,1628,Terra,MODIS,76,6.03,293.2,8.4,N,0
27.3593,84.4476,305.2,1.1,1,2018-03-25,1628,Terra,MODIS,63,6.03,295.1,5.3,N,0
27.0094,86.9017,300.3,1,1,2018-03-25,1628,Terra,MODIS,25,6.03,288.3,5.2,N,0
27.6778,84.5942,307.2,1.1,1,2018-03-25,1629,Terra,MODIS,71,6.03,294.2,7.4,N,0
27.7962,84.9501,304.2,1,1,2018-03-25,1629,Terra,MODIS,59,6.03,290.7,6.2,N,0
27.7946,84.9397,301.8,1,1,2018-03-25,1629,Terra,MODIS,45,6.03,290.2,4.8,N,0
27.8617,85.0785,303.8,1,1,2018-03-25,1629,Terra,MODIS,57,6.03,290.7,6.1,N,0
27.8601,85.0683,302.9,1,1,2018-03-25,1629,Terra,MODIS,52,6.03,290.4,5.5,N,0
27.9207,84.6163,306.7,1,1,2018-03-25,1629,Terra,MODIS,69,6.03,287.7,8.8,N,0
27.9766,84.3801,313.8,1.1,1,2018-03-25,1629,Terra,MODIS,88,6.03,291.1,14,N,0
27.9858,84.3788,311,1.1,1,2018-03-25,1629,Terra,MODIS,81,6.03,289.2,11.8,N,0
27.9444,82.4772,306.8,1.3,1.1,2018-03-25,1629,Terra,MODIS,69,6.03,293.2,10.1,N,0
27.9545,82.4758,303.9,1.3,1.1,2018-03-25,1629,Terra,MODIS,43,6.03,291.7,7.7,N,0
29.1138,81.1684,303.8,1.5,1.2,2018-03-25,2048,Aqua,MODIS,57,6.03,287.4,12.8,N,0
29.2707,81.5083,318.4,4.8,2,2018-03-26,0435,Terra,MODIS,69,6.03,293,139.8,D,0
29.272,81.5036,314.2,4.8,2,2018-03-26,0435,Terra,MODIS,60,6.03,292.6,106.4,D,0
27.0902,87.569,317.6,1.7,1.3,2018-03-26,0435,Terra,MODIS,50,6.03,302.7,14.4,D,0
27.0789,87.5669,320,1.7,1.3,2018-03-26,0435,Terra,MODIS,67,6.03,304,19.5,D,0
27.3447,84.7539,319.5,2.7,1.6,2018-03-26,0435,Terra,MODIS,71,6.03,298.5,45.8,D,0
27.3469,84.7268,316.3,2.7,1.6,2018-03-26,0435,Terra,MODIS,66,6.03,298.7,33.7,D,0
26.883,87.1677,318.9,1.8,1.3,2018-03-26,0435,Terra,MODIS,68,6.03,299.8,21.9,D,0
27.0866,87.189,317,1.8,1.3,2018-03-26,0435,Terra,MODIS,51,6.03,302,16.1,D,0
27.0999,87.1765,317.4,1.8,1.3,2018-03-26,0435,Terra,MODIS,56,6.03,299.8,17.1,D,0
27.3403,84.7473,322.2,2.7,1.6,2018-03-26,0435,Terra,MODIS,75,6.03,298.6,56.1,D,0
27.0793,87.5771,318.4,1.7,1.3,2018-03-26,0435,Terra,MODIS,21,6.03,302.4,15.3,D,0
27.0809,87.5624,319.8,1.7,1.3,2018-03-26,0435,Terra,MODIS,47,6.03,303.8,17.3,D,0
26.6523,86.9892,324.8,1.3,1.1,2018-03-26,0746,Aqua,MODIS,66,6.03,307.8,14.2,D,0
26.7438,86.7309,326,1.3,1.1,2018-03-26,0746,Aqua,MODIS,74,6.03,305.3,17.1,D,0
26.7713,87.2401,317.2,1.4,1.2,2018-03-26,0746,Aqua,MODIS,41,6.03,302.9,8.9,D,0
26.7576,86.8476,328.7,1.3,1.1,2018-03-26,0746,Aqua,MODIS,78,6.03,304,21.9,D,0
26.7499,86.7826,342.8,1.3,1.1,2018-03-26,0746,Aqua,MODIS,90,6.03,304.2,52.7,D,0
27.0912,87.1713,326,1.4,1.2,2018-03-26,0746,Aqua,MODIS,77,6.03,303.2,21.8,D,0
27.093,87.1869,329.4,1.4,1.2,2018-03-26,0746,Aqua,MODIS,81,6.03,304.9,28.7,D,0
27.0679,87.0615,320.3,1.4,1.2,2018-03-26,0746,Aqua,MODIS,58,6.03,298.1,16.1,D,0
27.0697,87.0767,331.4,1.4,1.2,2018-03-26,0746,Aqua,MODIS,82,6.03,298.8,34.9,D,0
26.948,86.1377,321.2,1.2,1.1,2018-03-26,0746,Aqua,MODIS,55,6.03,307.1,7.3,D,0
26.916,86.2231,322.1,1.2,1.1,2018-03-26,0746,Aqua,MODIS,59,6.03,306,8.4,D,0
27.0772,87.5702,323.7,1.5,1.2,2018-03-26,0746,Aqua,MODIS,49,6.03,305.7,15.4,D,0
27.0256,87.7923,313.4,1.5,1.2,2018-03-26,0746,Aqua,MODIS,47,6.03,297.8,10.9,D,0
26.5981,84.4179,322.3,1,1,2018-03-26,0746,Aqua,MODIS,40,6.03,309,5.9,D,0
26.9253,87.0788,322.7,1.4,1.2,2018-03-26,0746,Aqua,MODIS,72,6.03,304,15.9,D,0
26.9195,87.0863,322.8,1.4,1.2,2018-03-26,0746,Aqua,MODIS,71,6.03,304,15.7,D,0
26.8433,86.8808,316.8,1.3,1.1,2018-03-26,0746,Aqua,MODIS,38,6.03,302.4,7.8,D,0
26.8,86.5985,321.1,1.3,1.1,2018-03-26,0746,Aqua,MODIS,56,6.03,305.5,7.5,D,0
26.7687,86.5976,323.5,1.3,1.1,2018-03-26,0746,Aqua,MODIS,61,6.03,307,10.8,D,0
27.3799,85.0411,319.6,1.1,1,2018-03-26,0747,Aqua,MODIS,57,6.03,303.2,7.1,D,0
27.3813,85.0521,322.2,1.1,1,2018-03-26,0747,Aqua,MODIS,68,6.03,302.2,9.6,D,0
27.3162,84.6255,317.4,1.1,1,2018-03-26,0747,Aqua,MODIS,47,6.03,303.3,5.2,D,0
27.3348,84.8393,316.6,1.1,1,2018-03-26,0747,Aqua,MODIS,40,6.03,302.3,6.3,D,0
27.2855,84.7497,317.7,1.1,1,2018-03-26,0747,Aqua,MODIS,36,6.03,302.8,5.1,D,0
27.2728,84.8566,333.3,1.1,1,2018-03-26,0747,Aqua,MODIS,82,6.03,305.3,25.1,D,0
27.348,85.439,317.4,1.1,1.1,2018-03-26,0747,Aqua,MODIS,51,6.03,301.1,9.9,D,0
27.2521,84.9148,317.8,1.1,1,2018-03-26,0747,Aqua,MODIS,28,6.03,303.6,5.3,D,0
27.2501,85.4605,326.2,1.1,1.1,2018-03-26,0747,Aqua,MODIS,74,6.03,304.4,15,D,0
26.9887,84.2431,324.2,1,1,2018-03-26,0747,Aqua,MODIS,67,6.03,309.4,8.2,D,0
27.1581,85.8553,320.7,1.2,1.1,2018-03-26,0747,Aqua,MODIS,50,6.03,300.9,11.3,D,0
27.1485,85.8571,321.4,1.2,1.1,2018-03-26,0747,Aqua,MODIS,51,6.03,302.6,11.5,D,0
27.0977,85.7062,327.4,1.2,1.1,2018-03-26,0747,Aqua,MODIS,74,6.03,307,16.4,D,0
27.1207,85.8911,331,1.2,1.1,2018-03-26,0747,Aqua,MODIS,81,6.03,303.7,26.3,D,0
27.2825,87.732,325,1.5,1.2,2018-03-26,0747,Aqua,MODIS,79,6.03,305.2,26.6,D,0
27.2775,87.724,321.1,1.5,1.2,2018-03-26,0747,Aqua,MODIS,61,6.03,305.1,16.3,D,0
27.1192,85.8791,316.7,1.2,1.1,2018-03-26,0747,Aqua,MODIS,45,6.03,301.3,6.7,D,0
27.6793,84.5933,321.4,1.1,1,2018-03-26,0747,Aqua,MODIS,55,6.03,302,10,D,0
27.5841,83.9503,332.5,1,1,2018-03-26,0747,Aqua,MODIS,79,6.03,311.2,20.1,D,0
27.6625,84.6075,320.3,1.1,1,2018-03-26,0747,Aqua,MODIS,30,6.03,304.4,8.3,D,0
27.6101,84.4222,328.7,1,1,2018-03-26,0747,Aqua,MODIS,68,6.03,305,16.4,D,0
27.5815,84.4123,321.2,1,1,2018-03-26,0747,Aqua,MODIS,29,6.03,305.9,7.9,D,0
27.5241,84.4005,317.4,1,1,2018-03-26,0747,Aqua,MODIS,26,6.03,301.9,6.4,D,0
27.3729,83.5535,324.9,1,1,2018-03-26,0747,Aqua,MODIS,71,6.03,305.4,12.4,D,0
27.364,83.5551,321.1,1,1,2018-03-26,0747,Aqua,MODIS,38,6.03,304.8,8.7,D,0
27.4733,84.4248,325.7,1,1,2018-03-26,0747,Aqua,MODIS,69,6.03,301.7,16.4,D,0
27.5018,84.7117,326.9,1.1,1,2018-03-26,0747,Aqua,MODIS,68,6.03,301.9,17.9,D,0
27.2769,83.4643,327.1,1,1,2018-03-26,0747,Aqua,MODIS,74,6.03,307.2,12.6,D,0
27.268,83.4659,328.8,1,1,2018-03-26,0747,Aqua,MODIS,76,6.03,307,14.3,D,0
27.2562,83.4475,331.9,1,1,2018-03-26,0747,Aqua,MODIS,80,6.03,307.2,18.5,D,0
27.2641,83.5693,320,1,1,2018-03-26,0747,Aqua,MODIS,21,6.03,308.1,7.4,D,0
27.355,84.4411,316,1,1,2018-03-26,0747,Aqua,MODIS,23,6.03,302.4,6.1,D,0
27.3938,84.7364,317.8,1.1,1,2018-03-26,0747,Aqua,MODIS,56,6.03,303.6,7.5,D,0
27.3952,84.7471,316.6,1.1,1,2018-03-26,0747,Aqua,MODIS,44,6.03,303,6.7,D,0
27.3777,84.6849,318.8,1.1,1,2018-03-26,0747,Aqua,MODIS,59,6.03,302,8.7,D,0
27.3604,84.7478,321.3,1.1,1,2018-03-26,0747,Aqua,MODIS,31,6.03,303.1,8.9,D,0
27.3849,85.0069,320.6,1.1,1,2018-03-26,0747,Aqua,MODIS,62,6.03,303.9,8.7,D,0
28.4045,80.8747,318.2,1.1,1,2018-03-26,0747,Aqua,MODIS,52,6.03,305.9,7.3,D,0
29.47,80.2975,319.5,1.1,1,2018-03-26,0747,Aqua,MODIS,46,6.03,305.9,7.2,D,0
29.3976,80.2657,330,1.1,1,2018-03-26,0747,Aqua,MODIS,82,6.03,313.5,20.8,D,0
29.0653,81.1342,321.7,1,1,2018-03-26,0747,Aqua,MODIS,43,6.03,309.4,8.2,D,0
29.0471,81.1378,333.7,1,1,2018-03-26,0747,Aqua,MODIS,85,6.03,311.2,23.5,D,0
28.9468,80.7959,313.4,1.1,1,2018-03-26,0747,Aqua,MODIS,38,6.03,302.3,5.6,D,0
28.9728,81.441,322.6,1,1,2018-03-26,0747,Aqua,MODIS,67,6.03,307.3,9.7,D,0
29.0147,81.9018,316.2,1,1,2018-03-26,0747,Aqua,MODIS,67,6.03,288.1,14.5,D,0
29.0161,81.9118,316.7,1,1,2018-03-26,0747,Aqua,MODIS,68,6.03,293.1,14.4,D,0
28.4852,80.6839,316.4,1.1,1,2018-03-26,0747,Aqua,MODIS,44,6.03,304.8,6.5,D,0
28.4259,80.3748,318,1.1,1.1,2018-03-26,0747,Aqua,MODIS,57,6.03,305.9,7.6,D,0
28.478,81.2233,341.1,1,1,2018-03-26,0747,Aqua,MODIS,89,6.03,313.3,35.1,D,0
28.4797,81.2339,340.5,1,1,2018-03-26,0747,Aqua,MODIS,89,6.03,307.6,34.5,D,0
28.4103,80.8511,336.3,1.1,1,2018-03-26,0747,Aqua,MODIS,85,6.03,308.1,31.3,D,0
29.4825,80.2218,331.1,1.1,1,2018-03-26,0747,Aqua,MODIS,76,6.03,309.9,23.3,D,0
28.2482,80.6938,323.7,1.1,1,2018-03-26,0747,Aqua,MODIS,60,6.03,308,8.5,D,0
28.2184,82.0663,325.5,1,1,2018-03-26,0747,Aqua,MODIS,65,6.03,304.2,14.6,D,0
28.2095,82.0678,338,1,1,2018-03-26,0747,Aqua,MODIS,87,6.03,308.5,31.3,D,0
28.138,82.088,333.3,1,1,2018-03-26,0747,Aqua,MODIS,82,6.03,307.5,22.2,D,0
28.1395,82.0981,342.8,1,1,2018-03-26,0747,Aqua,MODIS,90,6.03,307.7,36.7,D,0
27.9963,81.8165,320.8,1,1,2018-03-26,0747,Aqua,MODIS,49,6.03,309.1,6.9,D,0
27.9618,82.0818,320.2,1,1,2018-03-26,0747,Aqua,MODIS,55,6.03,308.9,6.5,D,0
27.9585,82.4312,327.4,1,1,2018-03-26,0747,Aqua,MODIS,76,6.03,307.7,14.3,D,0
